video_id,watch time (minutes),viewer_id
s3809,12,305
s8350,0,836
s6785,48,41
s7760,47,921
s4480,20,652
s485,21,152
s3420,15,226
s4633,24,981
s3730,20,517
s4967,4,435
s2537,20,136
s7655,7,676
s1537,19,229
s285,3,393
s6265,39,243
s5026,46,859
s6809,33,692
s2441,23,931
s7630,11,618
s3304,10,369
s3248,25,107
s8437,46,854
s6751,48,399
s5062,8,445
s3949,8,140
s29,17,154
s2051,23,859
s6406,38,125
s1756,8,90
s7960,11,776
s6954,12,117
s3196,11,456
s75,27,155
s8352,13,743
s4851,2,864
s1580,33,65
s8543,48,56
s2321,3,893
s5260,29,772
s1593,12,498
s8652,27,312
s755,39,366
s2535,24,329
s2253,49,230
s7520,47,264
s8410,22,840
s4897,8,64
s3152,31,418
s8595,11,252
s425,13,917
s7356,22,434
s244,36,71
s2699,41,683
s5334,40,63
s9,33,795
s1247,3,253
s3106,18,438
s3634,40,56
s5908,35,561
s8646,1,880
s6348,20,508
s3150,40,477
s2982,45,351
s4892,21,222
s6091,43,950
s6251,39,683
s850,24,195
s2962,22,894
s4084,47,954
s5328,44,865
s4174,34,573
s525,43,270
s155,33,415
s8635,46,502
s7965,39,640
s7549,46,688
s3445,2,315
s648,4,690
s2856,47,312
s2430,37,771
s4552,6,335
s6803,42,933
s6742,43,711
s6704,32,797
s4521,12,31
s3015,2,579
s8564,37,393
s6757,27,391
s6499,2,966
s3361,45,594
s1139,34,413
s4968,20,315
s3010,50,402
s5854,17,217
s3507,16,175
s184,42,902
s3861,17,410
s3964,1,707
s2188,12,215
s2986,18,351
s6682,1,427
s155,46,653
s8023,35,966
s5677,50,659
s5302,10,194
s1599,16,790
s1773,49,200
s7415,0,330
s2918,39,451
s1169,23,349
s2364,40,519
s2835,50,349
s5285,29,625
s3502,24,30
s455,49,174
s1245,29,161
s2436,48,458
s6164,12,987
s7891,2,698
s5002,25,667
s8699,36,581
s5077,11,464
s5899,19,298
s4591,12,80
s6353,30,410
s3271,1,782
s3646,29,245
s5857,42,570
s8491,47,703
s7683,33,654
s871,17,627
s2566,48,666
s3463,40,438
s6476,10,180
s7361,11,176
s7500,5,144
s820,1,522
s2440,26,141
s4272,3,900
s4953,2,718
s7314,19,790
s2358,22,474
s6267,28,110
s5935,16,733
s2605,22,560
s6185,40,770
s2606,40,825
s6948,13,477
s7609,29,490
s8649,19,513
s8637,25,598
s4639,43,51
s2085,37,507
s4670,0,335
s3800,31,743
s1008,10,378
s6903,40,579
s7992,16,381
s3028,2,619
s307,3,816
s7715,11,828
s2078,48,361
s5772,18,363
s7313,28,479
s5519,33,654
s6640,23,350
s694,42,400
s3639,37,80
s6269,16,751
s4224,35,543
s3089,13,250
s642,39,973
s4119,26,632
s1954,40,387
s4739,8,330
s8243,39,532
s3484,1,957
s2918,18,332
s5955,36,970
s8420,33,150
s8153,44,523
s2277,22,735
s7933,30,280
s8612,25,919
s1832,18,237
s1357,7,479
s8055,37,327
s3339,46,217
s4147,13,814
s6251,11,237
s2735,28,905
s2042,14,250
s7923,8,213
s1899,29,541
s406,46,583
s8650,0,116
s2164,36,726
s3394,31,291
s5541,45,912
s7227,19,501
s7780,25,735
s6112,24,31
s7941,46,328
s380,2,275
s202,28,689
s392,1,85
s8703,22,367
s6594,43,578
s3020,26,130
s7395,3,252
s3368,25,224
s965,23,35
s3583,6,801
s4503,15,179
s2152,37,993
s4050,10,439
s5187,5,324
s4457,20,491
s262,49,959
s995,50,277
s1385,12,891
s7559,11,99
s5594,8,373
s7468,34,822
s41,18,48
s748,11,979
s2818,8,610
s8799,28,558
s2104,34,451
s6253,12,368
s6381,47,437
s4978,5,469
s7930,34,926
s1005,19,974
s8434,48,663
s1930,38,406
s1534,34,457
s3360,49,58
s4440,17,950
s2008,38,103
s4770,9,457
s6620,43,586
s528,31,592
s1370,0,551
s5991,24,61
s8022,45,651
s5942,50,855
s7600,43,169
s6043,37,432
s3661,24,783
s2693,44,578
s3549,22,486
s4462,34,87
s1510,33,811
s4517,8,155
s8227,35,323
s8406,50,88
s1128,18,950
s8158,3,529
s609,16,558
s2727,2,885
s5642,17,469
s8016,22,106
s8180,22,211
s1926,7,756
s1836,27,84
s6776,37,978
s50,25,135
s689,18,922
s1866,48,375
s3403,45,922
s5008,48,898
s5958,28,315
s4723,42,625
s2492,3,195
s2760,30,283
s1622,12,557
s6895,19,508
s7754,41,500
s7353,38,809
s4886,47,513
s5134,41,524
s4803,31,951
s2355,41,687
s6534,22,688
s405,4,762
s1403,6,870
s6365,42,889
s3770,29,475
s2328,36,244
s5275,15,66
s4429,49,779
s6303,35,13
s6999,45,719
s2763,28,921
s2472,2,197
s889,39,127
s4877,8,512
s1164,35,436
s6563,50,95
s6558,43,515
s6973,25,461
s5701,20,857
s1816,21,458
s7878,25,406
s5199,16,525
s3959,35,49
s7730,43,206
s1315,29,220
s1175,47,15
s2732,49,26
s8233,18,897
s6385,4,10
s197,23,502
s277,15,863
s1450,14,762
s34,19,501
s742,28,704
s3760,15,912
s3043,34,405
s7347,37,702
s2912,47,801
s2678,18,996
s6725,44,792
s4808,15,91
s7694,41,288
s100,6,175
s2089,6,541
s5556,43,296
s710,15,374
s8441,24,690
s2608,47,969
s7071,34,851
s6257,44,103
s402,39,329
s2193,28,710
s3497,1,233
s7191,7,978
s3661,19,212
s1459,12,608
s1400,30,637
s1753,46,60
s5599,11,381
s5315,23,118
s7814,2,395
s6164,15,229
s1614,1,573
s1433,19,403
s5518,7,892
s5761,50,452
s2898,14,1000
s602,16,663
s8329,17,517
s2442,21,785
s1708,7,471
s8480,12,22
s26,39,14
s6928,30,400
s5675,8,700
s4270,5,226
s2626,50,354
s7285,16,363
s6090,14,227
s4846,43,115
s5202,38,834
s1742,12,982
s7757,8,985
s922,21,582
s8469,48,996
s3551,4,723
s1460,43,690
s5253,34,507
s5427,49,933
s791,44,899
s3141,4,809
s2659,26,519
s1873,5,317
s7632,44,728
s4432,37,827
s2818,30,367
s284,32,999
s7464,47,593
s1507,3,874
s2196,25,562
s1138,30,57
s2848,29,414
s5138,47,35
s4319,37,345
s3258,16,268
s7360,13,946
s8538,23,347
s4183,16,930
s5856,3,788
s4447,32,960
s1124,7,306
s7902,26,418
s2421,23,459
s3950,49,440
s2231,35,932
s3352,41,216
s8673,46,234
s7044,36,608
s5988,39,542
s5835,28,934
s3587,46,97
s3111,28,571
s611,49,693
s664,15,257
s5903,12,956
s5641,6,155
s8106,13,704
s4311,25,754
s7631,11,413
s1382,15,991
s7060,5,882
s2739,25,709
s1851,27,544
s3524,28,607
s8164,18,695
s1720,27,252
s6322,30,146
s8351,29,192
s7267,38,385
s2003,7,58
s8082,22,287
s2638,21,699
s2395,44,142
s7937,10,906
s268,14,657
s6029,26,881
s8252,15,642
s3368,15,218
s1793,4,551
s7499,3,303
s7295,41,962
s1354,39,982
s2902,38,237
s7881,24,319
s5960,0,810
s8688,45,724
s6938,6,491
s1442,46,641
s8380,12,759
s5289,38,75
s2392,43,252
s921,44,121
s5597,48,3
s8739,24,119
s8086,33,705
s3831,25,940
s1456,2,319
s3899,13,53
s3072,45,594
s1526,3,723
s6793,45,411
s137,1,936
s1881,38,315
s6993,17,533
s1858,9,826
s2772,23,912
s4946,22,958
s4128,50,890
s7402,45,306
s6520,31,843
s6153,12,493
s8248,9,220
s2147,43,995
s348,0,782
s6968,25,162
s918,50,852
s6201,19,689
s1406,42,113
s7870,15,636
s3502,0,174
s7549,10,657
s4206,19,169
s5994,22,392
s2469,37,669
s192,12,79
s6847,34,879
s3608,47,95
s5351,30,87
s6983,50,643
s8523,26,275
s5481,3,425
s1682,37,122
s5997,13,313
s8265,36,436
s8693,2,169
s6064,10,329
s145,45,240
s7756,26,652
s3879,21,524
s5440,26,916
s5526,20,515
s8349,1,121
s735,45,632
s8204,7,119
s1391,7,589
s4609,38,548
s6487,0,268
s8766,33,708
s8451,6,349
s2860,46,822
s3999,39,788
s801,25,579
s365,9,500
s4009,46,604
s6402,41,940
s5322,7,405
s1067,32,6
s7172,2,890
s5176,50,401
s4534,5,328
s7276,31,412
s5172,50,668
s7454,30,19
s6586,32,924
s7111,43,568
s5884,40,894
s6166,43,483
s4237,22,242
s5435,13,267
s953,2,528
s6143,42,732
s6086,19,76
s5080,7,546
s5358,23,734
s6626,3,886
s6198,48,798
s8197,4,27
s5034,14,157
s1465,2,346
s7673,19,519
s6220,4,871
s2460,4,110
s8205,37,387
s5605,27,15
s5551,11,481
s3508,48,395
s2168,25,509
s7015,16,716
s7327,34,23
s4410,36,787
s2835,17,625
s2178,10,193
s609,0,503
s2519,8,923
s5913,34,219
s2729,26,66
s2489,27,316
s7487,20,840
s5834,7,482
s2615,31,106
s1952,12,518
s8689,41,976
s2736,48,912
s932,36,576
s5988,48,897
s2107,2,653
s6640,14,558
s5551,17,185
s5880,23,963
s5850,19,560
s601,19,408
s8671,12,919
s6137,50,291
s7702,2,135
s4956,12,412
s890,2,201
s6077,14,824
s4340,34,829
s4159,30,544
s971,9,953
s6176,26,776
s1695,40,609
s2892,6,895
s2324,48,761
s6023,47,95
s7815,34,615
s5259,4,73
s2270,36,146
s3829,14,602
s7825,4,179
s1598,6,713
s6725,32,659
s7155,43,858
s5418,34,212
s6626,43,360
s4090,27,425
s89,25,188
s6997,8,522
s6582,7,494
s3605,7,291
s7584,23,743
s1252,42,972
s6127,27,944
s1708,10,80
s1660,41,806
s2044,31,835
s3631,40,795
s3532,25,100
s4836,20,200
s1468,4,462
s5918,14,474
s3773,31,24
s1949,11,213
s5941,22,62
s8479,14,718
s8032,19,985
s7984,2,918
s60,41,996
s1360,33,934
s13,34,963
s3413,33,787
s679,22,213
s1930,2,916
s1692,34,471
s90,19,556
s6707,11,734
s1230,17,968
s4154,6,716
s686,41,536
s4802,30,612
s192,41,984
s6784,19,315
s8038,47,519
s1552,14,549
s1093,13,601
s7634,2,91
s4078,27,361
s2331,37,459
s5084,25,522
s3627,34,671
s8567,17,660
s6008,39,210
s3096,47,921
s2138,29,697
s8696,26,338
s6404,4,711
s2996,34,971
s7848,6,754
s6899,32,39
s2302,38,375
s3429,42,123
s198,2,303
s2913,26,723
s4672,8,985
s2097,10,129
s8540,10,520
s6682,15,685
s6993,19,453
s3674,11,849
s2858,40,620
s4920,4,29
s7283,42,539
s7916,10,181
s6955,5,362
s3819,30,369
s1733,7,929
s5352,32,946
s8589,38,608
s6652,34,718
s8444,26,888
s4304,25,799
s7703,9,453
s112,42,138
s8482,49,70
s8802,29,917
s1499,11,887
s4490,50,723
s4084,25,252
s3591,0,420
s7146,1,628
s3635,15,913
s7099,41,438
s5812,7,683
s1447,28,546
s3586,33,918
s1688,19,758
s4002,1,662
s4339,38,635
s6677,15,73
s800,23,398
s5666,21,461
s6442,14,165
s8646,41,696
s8473,24,442
s5378,36,124
s1412,32,729
s6322,48,970
s8047,13,338
s5847,50,700
s2939,41,146
s1059,16,759
s2427,43,951
s5001,30,780
s1328,50,973
s2704,19,652
s8487,47,930
s5484,44,21
s5007,30,101
s7656,8,182
s2688,17,593
s6048,22,619
s3843,38,203
s2702,15,784
s4328,5,340
s4833,0,156
s2139,10,559
s3204,47,431
s6569,29,713
s1270,18,668
s1113,4,388
s3277,48,917
s1390,45,510
s8723,28,837
s6608,35,323
s5736,48,39
s2502,21,320
s6063,4,19
s4675,3,385
s3807,31,6
s4327,12,794
s2742,36,698
s231,27,720
s8399,6,602
s7577,37,655
s8798,42,841
s4548,24,662
s5750,12,248
s538,44,248
s719,43,894
s6972,27,17
s8214,47,318
s2843,31,679
s2955,39,825
s3410,36,576
s8416,50,689
s229,3,580
s1930,38,606
s1386,5,189
s6615,23,491
s2989,12,120
s4241,30,806
s1063,26,207
s940,24,270
s6805,37,820
s6892,27,681
s6694,0,901
s3711,28,434
s4698,20,662
s8133,15,487
s3214,41,785
s5069,6,958
s2032,46,763
s8542,27,574
s300,36,835
s2183,48,90
s1802,23,726
s3483,10,82
s4266,34,561
s5793,41,168
s1500,24,460
s1753,12,962
s1191,46,886
s8743,20,760
s6840,23,780
s233,50,646
s2546,42,142
s4217,41,88
s601,19,334
s6243,21,235
s363,36,142
s7641,39,969
s4453,4,416
s4487,29,458
s193,4,330
s5510,12,288
s5632,42,251
s876,5,312
s1866,12,909
s1866,24,871
s1924,9,521
s7544,14,855
s1209,17,17
s1154,26,949
s513,26,997
s3193,46,631
s6701,42,482
s3673,43,867
s3665,7,188
s8238,18,30
s962,23,928
s8724,18,310
s816,5,336
s2782,45,910
s8543,12,177
s542,2,353
s1783,39,523
s2775,8,58
s6240,28,647
s638,11,528
s6234,23,113
s3697,29,471
s6123,24,565
s7814,17,690
s1541,7,382
s8237,23,391
s4236,16,775
s5651,10,390
s5328,9,959
s7128,28,439
s7122,2,995
s3645,12,845
s7961,29,117
s4678,31,619
s3807,45,135
s7090,48,681
s2885,29,275
s2660,10,507
s6994,27,680
s2179,49,655
s7493,33,969
s715,22,574
s8631,2,579
s1036,16,338
s3179,39,292
s2698,21,267
s8015,9,327
s7277,13,688
s2747,33,503
s5173,6,895
s2141,34,828
s1040,29,375
s7776,36,157
s5365,42,562
s2539,25,250
s1084,19,698
s6347,27,624
s8337,2,84
s4664,22,467
s8403,29,237
s2697,36,906
s6809,49,935
s1793,39,858
s4641,11,16
s3936,26,463
s7474,15,860
s3401,48,422
s4842,44,954
s8395,29,756
s5850,27,463
s7955,36,462
s4971,40,521
s8664,20,442
s4244,26,150
s4181,30,836
s3333,22,468
s1461,34,411
s5698,46,705
s64,11,76
s287,20,515
s1893,48,70
s682,42,787
s7807,28,941
s8058,40,414
s2549,44,208
s2133,46,887
s4456,34,320
s4562,36,200
s8630,13,12
s8244,48,266
s6395,36,953
s871,25,825
s1197,29,13
s2526,17,139
s6478,6,612
s7090,15,295
s7712,17,657
s6936,47,941
s8301,17,926
s735,7,585
s2776,30,10
s7820,47,62
s715,20,835
s7928,0,565
s403,25,163
s4299,41,559
s5139,4,756
s3232,22,670
s950,25,668
s7468,9,993
s8150,18,131
s6677,32,715
s3941,14,634
s5920,49,566
s431,17,185
s5233,45,978
s6787,35,554
s6659,49,449
s5749,36,833
s1294,18,169
s7892,40,264
s1137,12,489
s6343,44,42
s8006,28,571
s1419,42,128
s4054,17,210
s7780,20,519
s6944,25,214
s892,10,772
s6823,24,858
s8609,25,336
s4412,5,464
s7780,3,180
s3261,26,830
s8405,17,997
s4401,16,556
s3165,28,225
s4012,13,256
s1794,28,86
s6178,42,770
s3771,27,911
s3433,19,686
s4443,8,907
s5460,27,302
s1385,36,574
s3789,45,271
s727,4,40
s3660,37,223
s7186,19,913
s132,8,333
s6229,18,21
s5640,33,167
s550,4,673
s3062,12,907
s4494,37,134
s3362,3,270
s603,48,293
s2925,20,183
s5988,45,104
s1039,34,9
s969,17,211
s8448,46,734
s8506,7,476
s4325,1,533
s6559,10,596
s4918,28,935
s8340,49,383
s8800,20,817
s7365,48,348
s2724,26,502
s6188,34,121
s4819,31,703
s7919,40,590
s6988,33,981
s1629,48,307
s3011,42,913
s1757,43,753
s4144,12,120
s6170,25,273
s6991,12,250
s2236,8,176
s5738,22,733
s3623,18,230
s4632,12,775
s3078,50,72
s4740,46,535
s2243,17,24
s7673,19,595
s8508,23,576
s6049,15,138
s4087,6,113
s8673,38,731
s8398,48,40
s5491,49,371
s1457,14,574
s5264,10,838
s5284,35,868
s7881,6,103
s7028,16,432
s4139,34,770
s2579,28,556
s3861,0,303
s7403,11,89
s8035,24,476
s7007,23,746
s8795,27,367
s685,28,838
s8511,40,789
s8578,30,313
s1301,21,195
s6460,30,93
s4390,34,577
s3049,50,371
s5154,11,135
s7541,10,358
s5586,7,169
s5401,32,421
s551,48,493
s1451,31,223
s1794,6,525
s2102,18,191
s7049,29,775
s7007,7,16
s7826,39,892
s4034,45,957
s8700,49,478
s7610,1,361
s3752,24,303
s393,37,385
s5941,13,392
s6156,7,110
s3017,36,186
s2628,6,904
s1466,4,378
s5017,10,187
s2640,40,495
s1460,0,295
s6783,35,417
s6986,26,49
s1514,31,572
s4313,46,509
s2834,13,589
s4593,36,383
s4821,11,212
s5335,26,593
s2568,47,927
s2136,35,806
s6976,0,293
s3469,0,191
s6782,1,931
s3517,15,680
s4969,2,875
s5620,31,793
s7655,23,785
s7423,48,374
s5849,5,245
s4019,46,31
s5886,9,188
s7551,30,818
s2588,29,263
s6840,47,332
s7276,44,783
s3353,2,103
s2131,24,551
s8788,48,966
s1502,31,100
s6349,23,134
s5393,32,966
s2722,3,114
s6074,13,160
s7552,30,967
s6676,48,256
s5844,48,804
s8136,33,669
s5907,48,418
s8145,42,284
s920,48,123
s8127,3,506
s2847,43,46
s3624,18,305
s7666,6,505
s8778,6,582
s4698,15,599
s7214,37,328
s677,34,274
s2343,0,740
s3183,21,164
s4102,5,748
s3876,10,508
s6352,45,572
s1853,41,357
s7539,39,258
s5879,21,990
s8058,2,206
s7641,7,815
s4705,37,172
s7627,0,706
s477,40,811
s7393,35,88
s8325,1,730
s3148,39,783
s151,13,527
s2853,8,815
s3306,21,45
s6964,13,452
s5696,40,506
s7577,29,208
s5544,45,666
s5662,44,916
s6402,33,805
s3156,20,12
s3863,41,630
s4654,13,46
s1087,34,360
s1924,46,521
s8488,29,63
s2281,0,986
s5682,43,635
s3817,42,381
s8442,3,81
s8200,27,940
s6283,1,743
s5817,24,957
s1985,3,768
s6863,41,484
s4432,45,46
s6104,50,366
s4698,35,121
s2834,7,760
s1855,38,566
s2711,26,217
s2708,34,424
s7688,34,676
s6038,25,103
s2173,2,35
s2937,7,884
s542,46,891
s5846,34,470
s5083,36,14
s5534,10,96
s7609,29,467
s3893,29,389
s2910,1,959
s5046,24,866
s6080,0,480
s5439,42,185
s1396,38,614
s8741,12,419
s6951,17,580
s1641,43,739
s3478,29,13
s3379,50,194
s7882,3,6
s2355,30,999
s7119,2,73
s1700,44,519
s803,42,770
s4197,5,826
s2740,16,509
s2385,25,860
s5439,21,634
s6442,14,462
s4609,37,777
s1999,5,912
s5681,48,735
s2753,19,466
s5689,20,103
s2965,27,861
s4601,37,504
s7262,27,947
s4882,3,275
s5893,21,132
s4194,29,964
s3452,18,568
s4815,35,489
s6909,42,387
s3904,10,621
s149,22,493
s2909,35,343
s5955,16,32
s806,17,945
s621,29,78
s2782,13,401
s1287,4,634
s5552,8,882
s922,22,764
s2603,15,512
s5641,4,940
s7045,17,65
s7022,10,608
s7242,26,550
s7204,13,560
s2517,8,176
s7783,14,224
s438,16,959
s917,0,59
s1723,24,372
s2408,28,357
s2937,49,477
s7927,16,602
s6218,41,843
s5338,17,920
s5706,22,900
s6467,6,880
s8205,49,352
s8094,24,705
s8120,1,915
s3728,4,302
s2402,37,437
s1967,10,600
s255,29,528
s6746,47,274
s270,47,928
s2485,14,784
s8627,1,856
s4945,10,920
s7230,34,271
s3705,29,443
s8352,14,830
s4306,47,177
s3474,14,613
s4931,35,956
s5736,10,628
s7298,4,204
s6192,5,93
s3789,8,213
s2577,23,659
s1092,8,220
s7561,50,953
s4528,15,952
s4690,37,278
s591,16,471
s4584,40,965
s52,41,704
s3266,34,350
s3517,34,848
s7595,15,834
s2697,10,123
s2026,11,979
s6505,30,374
s4005,26,299
s2192,43,827
s2889,50,7
s2691,3,501
s6584,35,955
s1222,29,771
s7192,16,446
s8782,3,311
s5217,24,46
s8272,50,606
s5086,27,286
s7475,36,635
s4695,33,266
s269,34,637
s2337,10,11
s979,21,586
s7459,9,906
s6966,15,141
s4528,7,465
s5776,30,449
s3380,37,416
s3512,19,192
s7339,47,795
s4717,11,63
s5578,30,779
s7466,2,713
s2433,3,682
s2644,0,610
s5345,2,293
s7424,23,559
s482,24,709
s1212,4,51
s2057,32,988
s2643,27,186
s4971,13,619
s708,26,521
s761,44,311
s1998,16,322
s5630,15,790
s3775,42,94
s2602,6,81
s1592,5,486
s7735,28,973
s6823,38,777
s16,14,874
s5161,45,10
s1926,30,857
s2252,16,547
s6614,48,819
s7951,47,96
s4375,5,439
s3038,13,54
s191,48,215
s3010,6,615
s4008,37,2
s4042,16,173
s7430,24,694
s142,40,243
s3759,35,586
s3496,27,320
s4192,4,636
s4952,12,539
s5281,35,757
s4547,20,265
s408,38,292
s4140,25,265
s5399,29,300
s5177,41,442
s3036,17,347
s7260,10,884
s4787,17,157
s7124,19,704
s5183,17,385
s5382,35,785
s4673,45,376
s3730,38,891
s3525,46,479
s7622,20,730
s6163,7,713
s5439,23,381
s5540,27,219
s8664,43,876
s7274,25,351
s2690,1,686
s193,40,571
s6091,8,573
s7101,18,308
s1506,49,457
s4718,41,14
s4235,2,291
s7542,20,928
s1437,44,890
s2912,45,829
s4047,48,129
s3388,23,822
s1780,50,972
s6136,33,716
s5020,21,696
s5495,46,750
s7586,47,31
s8532,7,815
s5125,0,18
s8598,13,936
s1163,36,699
s7723,8,577
s5532,11,276
s1307,17,114
s4635,36,322
s4320,24,722
s4015,49,333
s5442,42,123
s2308,14,828
s8408,21,66
s5171,35,980
s6078,37,21
s8248,2,216
s4442,34,43
s4800,30,139
s8355,31,123
s3139,38,454
s4580,39,920
s1077,24,255
s2297,33,437
s1650,42,72
s2433,32,417
s4980,36,422
s4860,17,747
s8060,20,170
s6438,29,596
s1377,16,738
s6991,32,52
s2849,20,1
s4968,10,371
s8086,45,214
s788,40,901
s2836,36,662
s482,39,862
s679,8,898
s589,20,922
s128,5,875
s3801,46,156
s7804,5,483
s6855,5,330
s1986,9,186
s6963,32,966
s7052,47,283
s3294,16,816
s4613,14,89
s1936,9,201
s4366,43,194
s1011,4,107
s5897,18,771
s7913,34,111
s4614,2,367
s3975,48,291
s4075,49,984
s3429,29,632
s3232,38,827
s7640,50,197
s3601,25,501
s2803,30,323
s2779,9,934
s5961,14,4
s6703,40,871
s3473,24,858
s111,3,227
s3931,29,475
s2671,3,349
s8094,9,181
s1528,1,216
s4424,7,793
s2166,33,22
s754,22,378
s5043,43,542
s7696,35,977
s8195,22,892
s391,9,412
s4389,19,447
s2033,4,929
s7027,25,285
s3309,27,804
s1007,30,61
s4681,17,797
s3615,45,291
s7317,0,83
s5318,17,152
s1451,31,926
s2167,10,606
s8240,23,244
s1136,48,624
s252,30,418
s6183,1,499
s8441,42,930
s2413,2,303
s8393,16,814
s3595,40,245
s3492,43,555
s5032,29,498
s3610,17,899
s5615,24,335
s848,36,42
s4554,18,224
s5802,43,478
s2704,26,981
s2029,28,808
s6615,46,925
s1163,30,816
s5667,48,199
s522,36,477
s7907,13,16
s7902,25,688
s7794,45,754
s1039,33,370
s4043,48,517
s3827,36,494
s3554,0,791
s7746,50,208
s1009,36,592
s8150,8,774
s167,7,475
s2334,5,228
s8458,37,695
s8662,43,475
s5677,14,463
s4534,26,780
s8686,43,53
s1119,25,579
s557,26,801
s2821,15,649
s2594,31,876
s373,35,385
s3891,9,189
s3564,37,723
s393,22,473
s2279,9,850
s5996,6,295
s6095,3,809
s3693,5,137
s2537,20,708
s4735,12,26
s906,4,956
s6289,28,296
s5667,17,567
s3223,34,919
s3076,45,968
s1305,38,576
s5639,47,879
s4238,27,195
s748,49,410
s1016,0,318
s1393,50,667
s6294,19,362
s6040,39,488
s7310,34,574
s7596,41,866
s2349,12,762
s3878,33,80
s784,48,92
s8077,44,723
s3127,19,843
s4361,30,393
s4581,30,553
s4845,2,962
s108,29,679
s4744,9,426
s1427,0,157
s6401,4,45
s5250,35,163
s1367,35,512
s6348,27,852
s548,16,940
s8025,50,415
s1539,36,586
s2489,24,36
s1231,13,311
s2085,17,476
s2268,30,254
s2778,36,594
s7042,31,19
s3317,15,985
s3683,49,23
s371,34,72
s3381,34,678
s480,48,655
s7848,49,669
s5554,45,381
s3014,7,268
s6700,37,617
s4756,21,738
s3534,2,499
s3737,28,778
s7261,42,440
s2978,21,305
s2476,16,913
s4725,33,278
s4996,37,414
s6086,29,328
s2628,50,567
s3512,30,430
s2760,22,748
s5645,7,81
s6520,25,162
s874,19,573
s5798,1,115
s6398,23,675
s3665,10,466
s1922,8,149
s3002,19,153
s2913,8,257
s747,5,255
s5439,39,364
s5469,1,716
s7416,4,120
s4668,1,986
s4431,11,93
s7170,46,804
s6345,39,508
s4107,23,959
s4080,19,229
s7687,48,920
